Left Voltage, Right Voltage, Unprofiled Goal Position, Unprofiled Goal Velocity Start, Unprofiled Goal Velocity Cruise, Unprofiled Goal Velocity End, Profiled Goal Position, Profiled Goal Velocity, Cruise Time, Accel Time, Deccel Time
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.010875000000000001, 0.14500000000000005, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.011625000000000002, 0.15000000000000005, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.012400000000000001, 0.15500000000000005, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.013200000000000002, 0.16000000000000006, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.014025000000000003, 0.16500000000000006, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.014875000000000003, 0.17000000000000007, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.015750000000000004, 0.17500000000000007, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.016650000000000005, 0.18000000000000008, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.017575000000000007, 0.18500000000000008, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.018525000000000007, 0.19000000000000009, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.019500000000000007, 0.1950000000000001, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.020500000000000008, 0.2000000000000001, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.02152500000000001, 0.2050000000000001, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.02257500000000001, 0.2100000000000001, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.02365000000000001, 0.2150000000000001, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.02475000000000001, 0.2200000000000001, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.025875000000000013, 0.22500000000000012, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.027025000000000014, 0.23000000000000012, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.028200000000000017, 0.23500000000000013, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.029400000000000016, 0.24000000000000013, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.030625000000000017, 0.24500000000000013, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.031875000000000014, 0.2500000000000001, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.03315000000000001, 0.2550000000000001, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.034450000000000015, 0.2600000000000001, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.035775000000000015, 0.2650000000000001, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.03712500000000002, 0.27000000000000013, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.03850000000000002, 0.27500000000000013, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.03990000000000002, 0.28000000000000014, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.04132500000000002, 0.28500000000000014, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.04277500000000002, 0.29000000000000015, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.044250000000000025, 0.29500000000000015, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.04575000000000003, 0.30000000000000016, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.047275000000000025, 0.30500000000000016, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.04882500000000003, 0.31000000000000016, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.05040000000000003, 0.31500000000000017, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.05200000000000003, 0.3200000000000002, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.053625000000000034, 0.3250000000000002, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.05527500000000003, 0.3300000000000002, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.056950000000000035, 0.3350000000000002, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.058650000000000035, 0.3400000000000002, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.06037500000000004, 0.3450000000000002, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.06212500000000004, 0.3500000000000002, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.06390000000000004, 0.3550000000000002, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.06570000000000004, 0.3600000000000002, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.06752500000000004, 0.3650000000000002, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.06937500000000005, 0.3700000000000002, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.07125000000000005, 0.3750000000000002, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.07315000000000005, 0.3800000000000002, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.07507500000000004, 0.38500000000000023, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.07702500000000005, 0.39000000000000024, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.07900000000000006, 0.39500000000000024, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.08100000000000006, 0.40000000000000024, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.08302500000000006, 0.40500000000000025, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.08507500000000005, 0.41000000000000025, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.08715000000000006, 0.41500000000000026, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.08925000000000007, 0.42000000000000026, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.09137500000000007, 0.42500000000000027, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.09352500000000007, 0.43000000000000027, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.09570000000000006, 0.4350000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.09790000000000007, 0.4400000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.10012500000000008, 0.4450000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.10237500000000008, 0.4500000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.10465000000000008, 0.4550000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.10695000000000007, 0.4600000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.10927500000000008, 0.4650000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.11162500000000009, 0.4700000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.11400000000000009, 0.4750000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.11640000000000009, 0.4800000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.11882500000000008, 0.4850000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.12127500000000009, 0.4900000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.1237500000000001, 0.49500000000000033, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.12625000000000008, 0.5000000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.12877500000000008, 0.5050000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.13132500000000008, 0.5100000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.13390000000000007, 0.5150000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.13650000000000007, 0.5200000000000004, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.13912500000000005, 0.5250000000000004, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.14177500000000007, 0.5300000000000004, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.14445000000000008, 0.5350000000000004, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.1471500000000001, 0.5400000000000004, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.1498750000000001, 0.5450000000000004, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.1525750000000001, 0.5400000000000004, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.1552500000000001, 0.5350000000000004, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.15790000000000012, 0.5300000000000004, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.1605250000000001, 0.5250000000000004, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.1631250000000001, 0.5200000000000004, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.1657000000000001, 0.5150000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.1682500000000001, 0.5100000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.1707750000000001, 0.5050000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.1732750000000001, 0.5000000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.1757500000000001, 0.49500000000000033, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.1782000000000001, 0.4900000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.18062500000000012, 0.4850000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.18302500000000013, 0.4800000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.18540000000000012, 0.4750000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.1877500000000001, 0.4700000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.1900750000000001, 0.4650000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.1923750000000001, 0.4600000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.1946500000000001, 0.4550000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.1969000000000001, 0.4500000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.1991250000000001, 0.4450000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.20132500000000011, 0.4400000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.20350000000000013, 0.4350000000000003, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.20565000000000014, 0.43000000000000027, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.20777500000000013, 0.42500000000000027, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.20987500000000012, 0.42000000000000026, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.2119500000000001, 0.41500000000000026, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.2140000000000001, 0.41000000000000025, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.2160250000000001, 0.40500000000000025, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.2180250000000001, 0.40000000000000024, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.2200000000000001, 0.39500000000000024, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.22195000000000012, 0.39000000000000024, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.22387500000000013, 0.38500000000000023, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.22577500000000014, 0.3800000000000002, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.22765000000000013, 0.3750000000000002, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.22950000000000012, 0.3700000000000002, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.2313250000000001, 0.3650000000000002, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.2331250000000001, 0.3600000000000002, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.2349000000000001, 0.3550000000000002, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.2366500000000001, 0.3500000000000002, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.23837500000000011, 0.3450000000000002, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.24007500000000012, 0.3400000000000002, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.24175000000000013, 0.3350000000000002, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.24340000000000014, 0.3300000000000002, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.24502500000000013, 0.3250000000000002, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.24662500000000012, 0.3200000000000002, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.24820000000000011, 0.31500000000000017, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.2497500000000001, 0.31000000000000016, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.25127500000000014, 0.30500000000000016, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.25277500000000014, 0.30000000000000016, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.25425000000000014, 0.29500000000000015, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.25570000000000015, 0.29000000000000015, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
0.0, 0.0, 0.3, 0.0, 0.5477225575051661, 0.0, 0.25712500000000016, 0.28500000000000014, 1.013490324081353e-16, 0.5477225575051661, 0.5477225575051661
